track_id,song,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,party
4PklAHGXT5ityno3IA8SKd,Go Stupid,0.0277,0.92,0.833,0,0.0596,-3.18,0.253,0.645,141.034,1
04Lh4yKRiHX3NTSn4TNXbf,Tu Vecina (feat. Ty Dolla $ign),0.00935,0.869,0.581,1.4e-06,0.131,-4.847,0.0765,0.511,120.016,1
0GRoERSBBky3YgdKW2w2Vc,Brave,0.169,0.654,0.874,1.77e-06,0.134,-3.885,0.0543,0.542,119.85,1
0nhVrTiCGiGRCoZOJiWzm1,Danger (with Migos & Marshmello),0.152,0.814,0.743,0,0.163,-2.968,0.159,0.367,107.996,1
55CHeLEfn5iJ0IIkgaa4si,Savage,0.0252,0.843,0.741,0,0.096,-5.609,0.334,0.68,168.983,1
1anNAtJEY6PC1rI8iTnPk0,Savage,0.0837,0.756,0.486,0,0.315,-8.987,0.351,0.552,158.908,1
5KBARWIxeMGkvUax9VtVC9,My Type,0.000677,0.899,0.811,0,0.0672,-6.294,0.258,0.587,105.038,1
0Odu228D0yGcFySGuxU4rY,The Take (feat. Chris Brown),0.0511,0.464,0.547,0,0.155,-8.137,0.339,0.423,67.003,1
4ea9w8c4ROqiZpJVhfBA3m,Hot (Remix) [feat. Gunna and Travis Scott],0.188,0.845,0.631,0,0.0806,-8.206,0.216,0.545,111.983,1
4Bdvu0UKi8tMmNzEjU5L33,Rollup - Baauer Remix,0.212,0.602,0.969,0.46,0.702,-3.163,0.316,0.74,165.107,1
707qqokrSYnzJO5FoGIvFL,Me and You,0.00423,0.498,0.756,0.00313,0.195,-4.921,0.0299,0.138,139.93,1
4WfhbGhvurJtwd7r0SCyV7,Skyward,0.247,0.489,0.861,0,0.107,-3.552,0.128,0.245,101.932,1
6tONBBNv04aqLTAHHP2c3O,I Like It That Way,0.467,0.773,0.566,2.64e-05,0.295,-7.651,0.0379,0.424,117.926,1
0KigswMMmTb5BseaLT8MwW,Lotto,0.0379,0.952,0.722,0.000428,0.119,-5.459,0.19,0.759,130.011,1
6gBFPUFcJLzWGx4lenP6h2,goosebumps,0.0847,0.841,0.728,0,0.149,-3.37,0.0484,0.43,130.049,1
6HicBL9RxtWwNK7sS2AHHU,Phone Jumpin,0.0216,0.632,0.767,0,0.378,-4.002,0.232,0.622,140.14,1
6h5PAsRni4IRlxWr6uDPTP,More Than You Know,0.0275,0.646,0.741,0,0.312,-4.973,0.034,0.571,123.077,1
0ExiKxfY5rHBW06TcV1xXU,Queens Don't,0.0703,0.658,0.695,0,0.13,-5.499,0.0279,0.571,133.949,1
41FLEFSeRCv19OBn0vLiaH,It All Comes Out in the Wash,0.00106,0.602,0.73,0.000115,0.095,-4.925,0.0314,0.923,164.027,1
7t2bFihaDvhIrd2gn2CWJO,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",0.22,0.805,0.33,0,0.105,-8.712,0.1,0.211,121.97,1
1GeNui6m825V8jP4uKiIaH,Bad Bad Bad (feat. Lil Baby),0.0976,0.974,0.596,0,0.151,-8.888,0.184,0.892,111.959,1
6Rz7TXNHJpsyUs0Jcls38b,Wait For Me (feat. G-Eazy & Wiz Khalifa),0.132,0.562,0.442,2.62e-05,0.124,-7.761,0.155,0.127,139.805,1
